timestep,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize,seed,popsize
1,8,17,6068,1.76907,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,93.0,25,10000
1,9,16,5328,1.80298,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,53.0,25,10000
1,10,17,5650,1.83642,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,30.0,25,10000
1,11,10,7652,1.9375,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
1,12,17,8083,1.97253,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
1,13,17,7389,2.04475,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
1,14,17,8412,2.09684,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
1,15,17,8139,2.09684,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
1,16,17,8940,2.09684,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
1,17,16,7439,2.20448,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
1,18,16,8409,2.20448,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
1,19,16,7840,2.20448,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
1,20,16,8317,2.20448,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,27.0,25,10000
1,21,17,8812,2.34423,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
1,22,17,7764,2.34423,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
1,23,17,7688,2.48225,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
1,24,17,7157,2.48225,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
1,25,17,6665,2.49267,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
1,26,17,7066,2.58333,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
1,27,17,7243,2.58333,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
1,28,17,7149,2.58333,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
1,29,17,7448,2.58333,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
2,0,4,11343,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,210.0,25,10000
2,1,4,9762,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,197.0,25,10000
2,2,15,9345,0.0260417,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,188.0,25,10000
2,3,15,9011,0.0260417,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,179.0,25,10000
2,4,16,8931,0.234375,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,169.0,25,10000
2,5,16,10972,0.285301,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,157.0,25,10000
2,6,16,9605,1.50752,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,144.0,25,10000
2,7,16,9546,1.50752,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,125.0,25,10000
2,8,16,9152,1.97049,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,100.0,25,10000
2,9,16,11335,2.24826,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,63.0,25,10000
2,10,16,10722,2.24826,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,34.0,25,10000
2,11,16,10829,2.24826,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
2,12,16,11065,2.24826,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
2,13,17,7633,2.32639,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
2,14,18,8772,2.46181,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
2,15,20,9040,2.5,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
2,16,20,9194,2.5,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
2,17,20,9622,2.5,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
2,18,20,9283,2.5,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,28.0,25,10000
2,19,20,10004,2.5,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
2,20,16,9966,2.53472,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
2,21,16,10478,2.53472,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,29.0,25,10000
2,22,19,9497,2.58681,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,30.0,25,10000
2,23,19,9854,2.58681,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,31.0,25,10000
2,24,16,9524,2.59722,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,31.0,25,10000
2,25,18,8269,2.61806,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,32.0,25,10000
2,26,18,8485,2.61806,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,33.0,25,10000
2,27,19,8729,2.68056,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,32.0,25,10000
2,28,19,8311,2.68056,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,32.0,25,10000
2,29,19,8142,2.68056,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,scratch,32.0,25,10000
