timestep,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize,seed,popsize
7,5,12,749,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,6,12,865,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,7,12,849,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,8,12,1003,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,9,12,928,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,19.0,20,1000
7,10,12,852,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,11,12,772,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,12,12,467,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,19.0,20,1000
7,13,12,442,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,14,12,555,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,15,12,364,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,16,12,447,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,17,12,432,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,18,12,594,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,19,12,585,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,20,12,569,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,21,12,482,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,22,12,792,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,23,12,346,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,24,12,466,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
7,25,12,370,3.02662,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,nodec2,18.0,20,1000
