timestep,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize,seed,popsize
2,26,16,2161,4.33333,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,17,1000
2,27,16,2111,4.33333,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,17,1000
2,28,16,2124,4.33333,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,17,1000
2,29,16,1583,4.33333,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,17,1000
3,0,16,971,1.21418,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,6.0,17,1000
3,1,20,387,1.69213,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,8.0,17,1000
3,2,17,332,2.25694,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,13.0,17,1000
3,3,15,590,2.29803,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
3,4,17,871,3.35127,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,27.0,17,1000
3,5,17,1214,3.35127,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,17,1000
3,6,17,1050,3.35127,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,17,1000
3,7,17,1487,3.35127,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,27.0,17,1000
3,8,17,1223,3.35127,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,17,1000
3,9,17,1490,3.35127,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,29.0,17,1000
3,10,17,1240,3.35127,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,29.0,17,1000
3,11,18,1311,3.4022,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,29.0,17,1000
3,12,18,1294,3.4022,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,17,1000
3,13,18,1498,3.4022,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,17,1000
3,14,18,1374,3.4022,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,17,1000
3,15,19,1631,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,17,1000
3,16,19,1803,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,17,1000
3,17,19,1441,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,17,1000
3,18,19,1227,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,17,1000
3,19,19,1226,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,17,1000
3,20,19,1042,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,17,1000
3,21,19,1267,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,17,1000
3,22,19,1164,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,33.0,17,1000
3,23,19,1018,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,34.0,17,1000
3,24,19,1229,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,34.0,17,1000
3,25,19,1091,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,35.0,17,1000
3,26,19,1255,3.56771,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,35.0,17,1000
3,27,20,979,3.59317,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,35.0,17,1000
3,28,20,1176,3.59317,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,35.0,17,1000
3,29,20,758,3.59317,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,35.0,17,1000
4,0,6,818,2.0,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,6.0,17,1000
4,1,6,438,2.0,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,17,1000
4,2,6,339,2.0,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,8.0,17,1000
4,3,16,679,2.96181,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,13.0,17,1000
4,4,16,1027,2.96181,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,16.0,17,1000
4,5,16,1255,2.96181,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,15.0,17,1000
4,6,12,1582,3.13931,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,15.0,17,1000
4,7,13,1689,3.58102,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,19.0,17,1000
4,8,13,1908,3.58102,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,9,13,2290,3.58102,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
4,10,13,2029,3.77894,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
4,11,13,1747,3.77894,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
4,12,13,1594,3.98727,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
4,13,13,1771,3.98727,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,14,13,1705,4.04977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,15,13,1812,4.04977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,16,13,1657,4.04977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,17,13,1759,4.04977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,18,13,1736,4.04977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,19,13,1738,4.04977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,20,13,2371,4.23727,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,21,13,1991,4.29977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
4,22,13,1704,4.29977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
4,23,13,1529,4.29977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,24,13,1677,4.29977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,25,13,1725,4.29977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,26,13,1583,4.29977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,27,13,2049,4.29977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,28,13,1717,4.29977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
4,29,13,1868,4.29977,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
5,0,8,918,1.26989,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,6.0,17,1000
5,1,7,449,1.44913,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,17,1000
5,2,15,520,2.72917,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,12.0,17,1000
5,3,15,880,2.72917,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,16.0,17,1000
5,4,13,1191,2.88672,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,14.0,17,1000
5,5,10,1526,3.07422,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,15.0,17,1000
5,6,16,1343,3.10931,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,19.0,17,1000
5,7,16,1450,3.10931,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,17,1000
5,8,16,1457,3.23431,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
5,9,10,1512,3.26172,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,17,1000
5,10,13,1424,3.26598,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,19.0,17,1000
5,11,13,1673,3.26598,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,19.0,17,1000
5,12,13,1525,3.26598,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
5,13,14,1585,3.39098,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
5,14,14,1704,3.39098,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
5,15,14,2068,3.39098,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,17,1000
5,16,13,1662,3.50608,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,17,1000
5,17,13,1636,3.50608,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,17,1000
5,18,13,1580,3.50608,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
5,19,13,1621,3.50608,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
5,20,16,1945,3.56858,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
5,21,16,1687,3.56858,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
5,22,16,1885,3.56858,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
5,23,16,1609,3.56858,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
5,24,16,1919,3.56858,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,17,1000
5,25,16,1582,3.56858,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,25.0,17,1000
5,26,16,1495,3.56858,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,25.0,17,1000
5,27,16,2036,3.56858,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,17,1000
5,28,16,1517,3.56858,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,17,1000
5,29,16,2028,3.56858,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,17,1000
6,0,3,947,2.375,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,6.0,17,1000
6,1,4,954,2.40625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,17,1000
6,2,4,624,2.40625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,17,1000
6,3,10,919,2.57422,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,6.0,17,1000
6,4,12,661,3.97396,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,5.0,17,1000
6,5,12,642,3.97396,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,6.0,17,1000
6,6,12,794,3.97396,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,6.0,17,1000
6,7,12,1296,3.97396,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,17,1000
6,8,12,1448,3.97396,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,8.0,17,1000
6,9,12,1307,3.97396,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,10.0,17,1000
6,10,12,1647,3.97396,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,11.0,17,1000
6,11,12,1314,3.97396,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,15.0,17,1000
6,12,12,1515,3.97396,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,18.0,17,1000
6,13,12,1804,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
6,14,12,1606,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
6,15,12,1602,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
6,16,12,1718,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,17,1000
6,17,12,2002,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,17,1000
6,18,12,2048,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
6,19,12,1527,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
6,20,12,1404,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,17,1000
6,21,12,1431,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
6,22,12,1564,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
6,23,12,1508,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
6,24,12,1382,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,17,1000
6,25,12,1319,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,17,1000
6,26,12,1380,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
6,27,12,1608,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,17,1000
6,28,12,1610,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
6,29,12,1491,4.0625,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,17,1000
7,0,5,781,1.97917,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,6.0,17,1000
7,1,5,505,2.4375,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,17,1000
7,2,8,804,3.16141,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,9.0,17,1000
7,3,8,1139,3.16141,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,10.0,17,1000
7,4,8,1596,3.2296,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,11.0,17,1000
7,5,8,1479,3.2296,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,13.0,17,1000
7,6,8,1600,3.2296,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,14.0,17,1000
7,7,8,1550,3.2296,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,14.0,17,1000
7,8,11,1208,3.33699,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,14.0,17,1000
7,9,11,1583,3.33699,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,14.0,17,1000
7,10,11,1002,3.33699,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,14.0,17,1000
7,11,11,1387,3.33699,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,14.0,17,1000
7,12,10,1007,3.36501,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,15.0,17,1000
7,13,10,1293,3.36501,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,16.0,17,1000
7,14,10,1156,3.42751,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,16.0,17,1000
7,15,10,751,3.42751,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,17.0,17,1000
7,16,10,865,3.42751,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,17.0,17,1000
7,17,10,641,3.42751,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,17.0,17,1000
7,18,10,824,3.42751,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,16.0,17,1000
7,19,10,790,3.42751,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,16.0,17,1000
7,20,10,639,3.42751,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,15.0,17,1000
