timestep,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize,seed,popsize
1,15,18,14065,3.28581,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,29.0,16,10000
1,16,18,12541,3.28581,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,16,10000
1,17,20,11415,3.31836,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,16,10000
1,18,19,11408,3.35284,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
1,19,19,13842,3.40665,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
1,20,19,14584,3.40665,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
1,21,19,12600,3.40665,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
1,22,19,10517,3.40665,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
1,23,19,9353,3.40665,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
1,24,19,12936,3.40665,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
1,25,19,11910,3.47095,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
1,26,19,9347,3.47095,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
1,27,20,9986,3.47644,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
1,28,20,10696,3.48703,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
1,29,20,9104,3.48703,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
2,0,18,5574,1.53699,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
2,1,18,6508,1.53699,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,6.0,16,10000
2,2,18,4395,1.53699,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
2,3,19,2932,1.63837,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,9.0,16,10000
2,4,19,3100,1.76337,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,16.0,16,10000
2,5,18,4258,1.98688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,24.0,16,10000
2,6,18,9497,1.98688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
2,7,18,9408,1.98688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
2,8,18,9660,1.98688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
2,9,18,10999,2.09105,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
2,10,18,11052,2.09105,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
2,11,17,10770,2.09791,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
2,12,18,11280,2.17438,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
2,13,18,11100,2.17438,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,29.0,16,10000
2,14,18,10714,2.17438,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,16,10000
2,15,18,13388,2.17438,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
2,16,18,14227,2.22647,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
2,17,18,13754,2.22647,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
2,18,18,13283,2.22647,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
2,19,18,10877,2.22647,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
2,20,18,12298,2.23688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
2,21,20,10817,2.24914,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
2,22,19,10935,2.25064,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
2,23,19,10785,2.29861,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
2,24,19,13088,2.29861,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
2,25,19,10712,2.29861,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
2,26,19,9950,2.29861,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
2,27,19,11689,2.29861,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
2,28,19,10774,2.29861,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
2,29,19,9207,2.29861,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
3,0,19,4813,2.03369,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
3,1,19,4138,2.03369,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,6.0,16,10000
3,2,19,3858,2.03369,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
3,3,19,4938,2.03369,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,8.0,16,10000
3,4,19,3147,2.03369,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,14.0,16,10000
3,5,19,5106,2.37963,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,16,10000
3,6,19,7289,2.37963,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,16,10000
3,7,19,8392,2.49942,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,25.0,16,10000
3,8,19,9330,2.49942,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
3,9,19,10743,2.49942,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
3,10,20,8590,2.61113,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,29.0,16,10000
3,11,19,7223,2.65278,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,16,10000
3,12,19,7103,2.65278,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,16,10000
3,13,17,7276,2.72917,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,14,17,8330,2.72917,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
3,15,18,8793,2.75,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,31.0,16,10000
