timestep,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize
0,0,4,13760,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,210.0
0,1,4,12618,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,197.0
0,2,4,12954,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,188.0
0,3,4,13086,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,180.0
0,4,4,13183,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,169.0
0,5,4,15106,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,159.0
0,6,4,12896,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,150.0
0,7,4,14218,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,144.0
0,8,18,14204,0.30607,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,137.0
0,9,18,13812,0.30607,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,130.0
0,10,18,15240,0.30607,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,122.0
0,11,18,15084,0.30607,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,114.0
0,12,18,14915,0.30607,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,104.0
0,13,18,14676,0.30607,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,99.0
0,14,18,15191,0.30607,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,92.0
0,15,14,15656,0.416667,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,81.0
0,16,14,15803,0.604657,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,63.0
0,17,11,12644,0.989583,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,40.0
0,18,11,9352,1.5,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,29.0
0,19,11,8343,1.76856,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,26.0
0,20,10,9002,2.5,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,23.0
0,21,10,9384,2.5,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,21.0
0,22,10,10439,2.5,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,19.0
