timestep,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize
0,0,4,17879,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,210.0
0,1,4,13292,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,197.0
0,2,4,13253,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,188.0
0,3,4,13035,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,180.0
0,4,4,12881,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,169.0
0,5,4,14852,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,159.0
0,6,4,13107,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,150.0
0,7,4,14265,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,144.0
0,8,18,14651,0.607639,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,137.0
0,9,18,13814,0.607639,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,130.0
0,10,18,14522,0.607639,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,122.0
0,11,18,21559,0.607639,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,114.0
0,12,18,21784,0.607639,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,104.0
0,13,16,14568,0.78125,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,99.0
0,14,16,14998,0.78125,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,92.0
0,15,16,14856,1.37731,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,81.0
0,16,16,19514,1.58565,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,63.0
0,17,16,13033,1.58565,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,40.0
0,18,16,9815,1.63773,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,29.0
0,19,16,8780,1.63773,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,28.0
0,20,16,8730,1.63773,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,27.0
0,21,18,8875,1.81481,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,28.0
0,22,18,9551,1.81481,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,28.0
0,23,18,9077,1.81481,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,28.0
0,24,18,9286,1.81481,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,28.0
0,25,18,10011,1.81481,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,28.0
0,26,18,10390,1.81481,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,28.0
0,27,18,8864,1.81481,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,28.0
0,28,18,9047,1.81481,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,28.0
0,29,18,9297,1.81481,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,28.0
1,0,4,15134,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,210.0
1,1,4,6454,0.0,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,197.0
1,2,15,6038,0.39804,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,188.0
1,3,16,5924,0.457104,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,179.0
1,4,15,6373,1.284,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,169.0
1,5,15,7089,1.284,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,157.0
1,6,14,6546,2.12763,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,143.0
1,7,14,6371,2.31798,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,122.0
1,8,13,6525,2.61675,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,92.0
1,9,13,5679,2.86712,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,53.0
1,10,13,8649,2.86712,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,29.0
1,11,13,12980,2.86712,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,26.0
1,12,12,17103,2.99175,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,25.0
1,13,12,12894,2.99175,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,24.0
1,14,12,9922,2.99175,-1.0,-1.0,scratch,scratch,10000,0.0,0.75,0.1,requestsfourserv,24.0
