0,25,19,4924,1.54167,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,31.0
0,26,19,566,1.54167,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,31.0
0,27,19,549,1.54167,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,31.0
0,28,19,454,1.54167,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,31.0
0,29,19,637,1.54167,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,31.0
1,0,16,1955,0.789352,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,11.0
1,1,16,1426,0.789352,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,20.0
1,2,16,1012,0.789352,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,3,16,724,0.789352,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,4,16,486,0.789352,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,26.0
1,5,16,617,0.789352,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,26.0
1,6,16,614,1.00347,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,26.0
1,7,16,562,1.00347,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,25.0
1,8,17,576,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,26.0
1,9,17,543,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,26.0
1,10,17,589,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,26.0
1,11,17,555,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,26.0
1,12,17,4569,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
1,13,17,482,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,14,17,5319,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
1,15,17,450,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,16,17,800,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,17,17,667,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,18,17,645,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,19,17,551,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,20,17,428,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
1,21,17,625,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,22,17,451,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
1,23,17,4393,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
1,24,17,735,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,25,17,2350,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
1,26,17,528,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,27,17,560,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
1,28,17,462,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
1,29,17,405,1.11343,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
2,0,15,954,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,13.0
2,1,15,524,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,23.0
2,2,15,308,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,3,15,338,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,4,15,335,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,23.0
2,5,15,333,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,6,15,318,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,23.0
2,7,15,343,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,23.0
2,8,15,394,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,9,15,4110,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,10,15,444,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,11,15,324,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,12,15,1500,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,13,15,336,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,14,15,311,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,15,15,317,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,16,15,315,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,17,15,308,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,23.0
2,18,15,532,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,19,15,416,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,20,15,398,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,21,15,334,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,22,15,416,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,23,15,324,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,24,15,300,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,23.0
2,25,15,307,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,26,15,412,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,23.0
2,27,15,334,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,28,15,308,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
2,29,15,308,1.04861,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
3,0,17,983,2.1875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,11.0
3,1,17,419,2.1875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,19.0
3,2,17,325,2.1875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
3,3,17,398,2.1875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,25.0
3,4,17,340,2.1875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,5,17,396,2.1875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,6,17,412,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,7,17,419,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,8,17,355,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,9,17,524,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
3,10,17,326,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,11,17,300,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,12,17,430,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
3,13,17,455,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
3,14,17,333,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
3,15,17,406,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,16,17,438,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,17,17,389,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,18,17,343,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,19,17,4764,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,20,17,3175,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,21,17,322,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,22,17,345,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
3,23,17,320,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
3,24,17,363,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,25,17,444,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
3,26,17,442,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,27,17,425,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
3,28,17,440,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
3,29,17,367,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,0,17,837,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,11.0
4,1,17,567,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,18.0
4,2,17,415,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,23.0
4,3,17,346,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,25.0
4,4,17,1043,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,5,17,423,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,6,17,469,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,7,17,509,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,8,17,345,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
4,9,17,538,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
4,10,17,330,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,11,17,303,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,12,17,425,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
4,13,17,333,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
4,14,17,452,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,15,17,438,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,16,17,347,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,17,17,349,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,18,17,432,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,19,17,335,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,20,17,339,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,21,17,430,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,22,17,342,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
4,23,17,396,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,24,17,352,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,25,17,304,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,26,17,384,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
4,27,17,411,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
4,28,17,913,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
4,29,17,461,1.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
5,0,9,1284,1.375,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
5,1,9,610,1.375,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
5,2,9,447,1.375,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,18.0
5,3,8,438,1.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,16.0
5,4,8,475,1.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
5,5,8,695,1.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
5,6,8,546,1.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
5,7,7,640,1.8125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
5,8,8,855,2.06539,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,13.0
5,9,8,559,2.06539,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,13.0
5,10,7,573,2.21984,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
5,11,7,830,2.21984,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
5,12,9,2463,2.40734,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
5,13,9,1267,2.40734,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
5,14,9,1338,2.40734,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
5,15,9,1241,2.40734,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
5,16,9,1049,2.40734,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,13.0
5,17,10,933,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
5,18,10,1035,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
5,19,10,958,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
5,20,10,711,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
5,21,10,1884,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
5,22,10,603,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
5,23,10,773,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
5,24,10,571,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
5,25,10,438,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
5,26,10,542,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
5,27,10,2506,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
5,28,10,720,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
5,29,10,761,2.5625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
6,0,11,1527,2.00463,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,1,7,823,2.02599,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
6,2,7,472,2.02599,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
6,3,7,523,2.02599,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
6,4,7,485,2.02599,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,13.0
6,5,11,594,2.125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
6,6,11,730,2.125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,11.0
6,7,7,737,2.3561,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,11.0
6,8,7,1094,2.3561,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,11.0
6,9,6,916,2.52599,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
6,10,6,980,2.52599,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
6,11,7,976,2.6061,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,11.0
6,12,7,1055,2.6061,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,13,7,1454,2.6061,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,14,7,1437,2.6061,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,15,7,983,2.6061,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,16,7,1303,2.6061,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,17,7,1327,2.6061,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,18,7,1214,2.6061,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,19,7,1210,2.6061,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,20,7,1265,2.74765,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,21,7,1270,2.74765,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,22,7,1246,2.74765,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,23,7,1053,2.74765,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,24,7,1198,2.77599,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,25,7,1160,2.77599,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,26,7,1265,2.77599,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,27,7,1425,2.77599,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,28,7,1104,2.77599,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
6,29,8,1281,2.87265,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
7,0,3,1140,2.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,9.0
7,1,3,808,2.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,11.0
7,2,3,919,2.3125,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
7,3,5,853,2.5432,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
7,4,6,911,2.58897,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,9.0
7,5,5,882,2.60217,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,7.0
7,6,5,818,2.74522,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,7.0
7,7,5,787,2.74522,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,8.0
7,8,5,871,2.74522,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,9.0
7,9,5,957,2.74522,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,9.0
7,10,5,1054,2.74522,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,9.0
7,11,6,1079,2.81813,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,9.0
7,12,6,844,2.81813,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,8.0
7,13,6,907,2.81813,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,9.0
7,14,7,1181,2.91188,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,9.0
7,15,7,898,2.91188,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,10.0
7,16,7,1443,2.91188,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,11.0
7,17,10,704,2.92398,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,11.0
7,18,10,816,2.9969,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
7,19,10,596,2.9969,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,12.0
7,20,10,813,2.9969,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,13.0
7,21,10,758,2.9969,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
7,22,9,682,3.10541,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
7,23,9,552,3.10541,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
7,24,10,621,3.21127,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
7,25,10,675,3.21127,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
7,26,10,545,3.21127,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
7,27,10,665,3.21127,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,14.0
7,28,10,667,3.21127,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
7,29,10,569,3.21127,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,15.0
8,0,6,1495,2.55325,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,8.0
8,1,6,1101,2.55325,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,7.0
8,2,6,916,2.55325,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,5.0
8,3,6,627,2.55325,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,4.0
8,4,6,570,2.55325,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,5.0
8,5,6,614,2.55325,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,6.0
8,6,5,654,2.75,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,7.0
8,7,6,803,2.88542,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,8.0
8,8,6,829,2.88542,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,8.0
