timestep,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize
0,0,18,2466,1.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,9.0
0,1,18,2261,1.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,13.0
0,2,18,1733,1.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,24.0
0,3,18,1111,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
0,4,18,619,2.25,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
0,5,18,1001,2.5,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,29.0
0,6,18,722,2.625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,29.0
0,7,18,584,2.625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
0,8,18,605,2.625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
0,9,18,668,2.625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,29.0
0,10,18,676,2.625,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,29.0
0,11,17,953,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,29.0
0,12,17,764,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,29.0
0,13,17,734,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,29.0
0,14,17,568,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
0,15,17,688,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
0,16,17,804,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
0,17,17,539,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
0,18,17,714,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
0,19,17,792,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
0,20,17,612,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
0,21,17,597,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,27.0
0,22,17,710,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
0,23,17,589,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
0,24,17,798,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
0,25,17,615,2.875,-1.0,-1.0,short,mutator,10000,0.9,0.75,0.1,requestsfourserv,28.0
